"TOA5","MarMenorIP","CR1000X","25703","CR1000X.Std.06.00","CPU:MarMenor6.CR1X","63214","Output60min"
"TIMESTAMP","RECORD","Air_Temp_HS_Avg","RelHumidity_Avg","Vapor_Pressure_Avg","WS_ms_Avg","WS_ms_Std","WS_ms_Max","WS_ms_TMx","WS3_Avg","ThermTemp1_Avg","WTemp_C1_Avg","SDI_Temp_1m","ThermTemp2_Avg","ThermTemp3_Avg","ThermTemp4_Avg","WTemp_C2_Avg","SDI_Temp_3m","ThermTemp5_Avg","ThermTemp6_Avg","SDI_Temp_6m","WTemp_C3_Avg","O2_sat1_Avg","O2_sat2_Avg","O2_sat3_Avg","O2_conc1_Avg","O2_conc2_Avg","O2_conc3_Avg","SDI_Cond_1m","SDI_Cond_3m","SDI_Cond_6m","SDI_TempCorrCond_1m","SDI_TempCorrCond_3m","SDI_TempCorrCond_6m","Mean_Chl_ugl","Mean_Turb_NTU"
"TS","RN","Deg C","Percent","kPa","meters/second","meters/second","meters/second","meters/second","(meters/second)3","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Percent","Percent","Percent","mg/l","mg/l","mg/l","uS/cm","uS/cm","uS/cm","uS/cm 25C","uS/cm 25C","uS/cm 25C","ug/l","NTU"
"","","Avg","Avg","Avg","Avg","Std","Max","TMx","Avg","Avg","Avg","Smp","Avg","Avg","Avg","Avg","Smp","Avg","Avg","Smp","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2022-09-28 13:00:00",0,-191.5312,-196.0818,-88.02315,0,0,0,"2022-09-28 13:00:00",0,"NAN",-18.14243,0,"NAN","NAN","NAN",-10.83325,0,"NAN","NAN",0,-17.33673,-5.373209,-15.90216,-31.64207,-1.454094,-3.271238,-8.291748,0,0,0,0,0,0,0,0
"2022-09-28 14:00:00",1,-130.0089,-162.7311,-10.81314,0,0,0,"2022-09-28 13:49:00",0,"NAN",-17.69951,0,"NAN","NAN","NAN",-15.37698,0,"NAN","NAN",0,-17.56322,-4.448568,-52.29313,-31.28745,-1.187712,-12.92511,-8.283055,"NAN","NAN","NAN",0,0,0,16.78395,-28.1017
"2022-09-28 15:00:00",2,96.49004,-139.0509,-1.269081,0.537,0.443,1.475,"2022-09-28 14:31:00",0.4739419,"NAN",16.70748,27.87,11.07707,"NAN","NAN",16.64544,28.04,"NAN","NAN",27.91,16.08186,75.51585,62.55587,67.15577,5.735514,3.028672,3.961579,882.9,699.8,699.2,834.614,659.55,660.839,36.82814,66.33584
"2022-09-28 16:00:00",3,103.6239,59.21167,2.101172,1.402,0.975,4.125,"2022-09-28 16:00:00",8.200718,27.91366,27.99058,28.91,19.40221,29.05615,28.62098,27.93625,28.3,28.79232,28.69213,28.34,28.06241,102.6446,101.6963,102.7422,8.035651,7.969309,8.033315,882.9,699.8,699.2,818.644,656.539,655.336,0.2874566,6.412278
"2022-09-28 17:00:00",4,26.30136,54.47291,1.85807,3.718,2.278,9.6,"2022-09-28 16:35:30",118.4455,26.64052,28.17471,24.33,28.02745,27.65332,28.06862,27.41942,24.21,28.32297,27.74894,24.15,27.90074,109.4272,103.6395,107.5729,8.572828,8.223606,8.477077,62932.05,60566.7,61825.05,63797.36,61535.93,62902.86,0.7481234,5.838532
"2022-09-28 18:00:00",5,25.53607,52.50259,1.715145,3.293,0.551,4.7,"2022-09-28 17:22:00",38.74151,24.53098,24.38511,24.43,24.61945,24.61372,24.55185,24.35989,24.37,24.4772,24.53611,24.27,24.3312,105.7514,105.3334,106.6652,8.837946,8.807041,8.922847,63262.97,63197.39,63073.23,63988.59,64005.13,64018.91,0.7020229,1.750642
"2022-09-28 19:00:00",6,25.47944,44.78741,1.459277,1.881,0.699,3.325,"2022-09-28 18:07:00",9.447735,24.73692,24.59497,24.61,24.82862,24.82534,24.76836,24.59467,24.5,24.77605,24.87014,24.64,24.62582,113.9544,113.5143,116.0496,9.486567,9.449986,9.655474,63422.79,63307.94,63237.9,63929.61,63945.61,63710.82,0.6723373,1.741711
"2022-09-28 20:00:00",7,24.47166,50.24442,1.541673,1.541,0.44,2.525,"2022-09-28 19:25:00",4.571632,24.78922,24.65138,24.29,24.88224,24.87793,24.8161,24.64804,24.51,24.81923,24.91383,24.52,24.67241,118.7441,118.1026,120.7532,9.875128,9.822379,10.0383,63657.22,63337.27,63282.28,64552.54,63965.15,63886.79,0.6422291,1.711465
"2022-09-28 21:00:00",8,23.46991,56.28559,1.623962,0.798,0.451,1.8,"2022-09-28 20:04:00",1.004444,24.75787,24.61946,24.35,24.84865,24.84372,24.77925,24.61575,24.5,24.78563,24.88033,24.37,24.63895,116.9572,116.4216,118.7973,9.732274,9.68837,9.881826,63967.03,63321.47,63295.82,64810.27,63963.07,64119.49,0.6195006,1.62924
"2022-09-28 22:00:00",9,22.7383,58.5022,1.61767,0.512,0.293,1.175,"2022-09-28 21:19:00",0.2706495,24.68158,24.52988,24.43,24.76272,24.75451,24.68881,24.52936,24.4,24.70998,24.80313,24.23,24.55986,113.1983,112.8511,114.8337,9.435102,9.40626,9.56609,63985.14,63207.91,63269.5,64742.76,63969.05,64257.09,0.6492375,1.810084
"2022-09-28 23:00:00",10,22.09801,62.19384,1.653059,0.718,0.342,1.55,"2022-09-28 22:22:00",0.6212847,24.53149,24.36859,24.19,24.59565,24.58539,24.52588,24.37139,24.27,24.55849,24.64772,24.1,24.40897,109.9908,109.8564,111.3258,9.195231,9.183519,9.29985,63811.77,62934.17,62888.29,64862.7,63850.41,64037.54,0.5960149,1.622276
"2022-09-29 00:00:00",11,22.01729,63.07957,1.66826,0.978,0.416,1.825,"2022-09-28 23:16:30",1.420545,24.40875,24.25214,24.05,24.48204,24.47612,24.41383,24.25298,24.04,24.4238,24.52058,23.94,24.26869,106.2747,106.2772,107.2273,8.903868,8.903943,8.980917,63697.18,62909.35,62976.25,64926.77,64121.74,64320.38,0.5931982,1.545356
"2022-09-29 01:00:00",12,21.43914,60.72265,1.550812,0.629,0.399,1.775,"2022-09-29 00:37:00",0.578584,24.32036,24.16064,23.96,24.39225,24.38532,24.32418,24.16613,24.1,24.34677,24.43829,23.94,24.18809,102.7723,102.7146,103.1143,8.625129,8.619401,8.649399,63666.27,62807.07,62601.03,65010.03,63951.04,63943.63,0.5922285,1.571585
"2022-09-29 02:00:00",13,21.21818,56.22946,1.417022,0.895,0.532,2.15,"2022-09-29 01:25:00",1.511544,24.24748,24.08992,23.96,24.31808,24.31348,24.25059,24.09968,23.99,24.27275,24.36818,23.9,24.12133,98.92677,98.99961,98.83284,8.313369,8.317971,8.300595,63385.85,62583.73,62776.97,64737.11,63856.66,64191.93,0.5846237,1.518991
"2022-09-29 03:00:00",14,20.50547,54.79249,1.321084,0.635,0.509,1.625,"2022-09-29 02:19:00",0.7898141,24.13669,23.97456,23.85,24.19617,24.193,24.12624,23.98262,23.79,24.16468,24.25586,23.65,24.0155,97.35253,97.1128,96.36153,8.198724,8.177305,8.109068,62861.94,62508.5,62459.66,64331.62,64045.41,64200.98,0.6129109,1.455404
"2022-09-29 04:00:00",15,21.03893,57.52579,1.433354,0.288,0.366,1.4,"2022-09-29 03:15:30",0.1855863,23.96069,23.82777,23.73,24.07013,24.07365,23.9942,23.81694,23.68,23.98453,24.07509,23.53,23.83097,95.82487,96.06218,96.31875,8.092299,8.113983,8.133564,62955.41,62202.42,62340.12,64623.83,63882.09,64226.3,0.6006233,1.615196
"2022-09-29 05:00:00",16,21.23716,55.27805,1.395739,0.239,0.329,1.425,"2022-09-29 04:02:00",0.1436107,23.96143,23.79941,23.71,24.03196,24.0222,23.95687,23.80075,23.73,23.99071,24.08453,23.65,23.84778,91.16576,91.86942,90.91539,7.702942,7.762208,7.674861,62791.84,62373.9,62288.23,64452.76,63980.84,64023.55,0.5636845,1.478402
"2022-09-29 06:00:00",17,20.11396,57.18959,1.345425,0.092,0.197,1.075,"2022-09-29 05:28:30",0.02949074,23.92459,23.77328,23.6,24.00482,23.99783,23.93358,23.77686,23.62,23.95234,24.04621,23.59,23.7983,88.21907,88.88454,87.88377,7.457668,7.513413,7.425834,62668.21,62070.06,62155.14,64479.8,63819.98,63946.68,0.6093195,1.534337
"2022-09-29 07:00:00",18,19.90112,55.74142,1.294582,0.253,0.358,1.55,"2022-09-29 06:24:30",0.1751056,23.77159,23.62091,23.45,23.84936,23.8419,23.77901,23.62337,23.38,23.79057,23.88221,23.19,23.63967,89.19215,89.71435,89.27337,7.561452,7.60537,7.56566,62577.01,61998.63,62164.92,64583.93,64071.65,64480.82,0.6051194,1.461637
"2022-09-29 08:00:00",19,20.23508,55.37597,1.313431,0.449,0.426,1.55,"2022-09-29 07:03:00",0.382778,23.66502,23.53745,23.39,23.79403,23.78437,23.72481,23.52624,23.26,23.68449,23.77841,23.43,23.52221,85.88757,86.23405,85.35316,7.292712,7.323665,7.249427,62014.64,61759.46,61773.9,64070.25,63980.39,63782.38,0.558358,1.538015
"2022-09-29 09:00:00",20,-116.5257,-142.5235,-5.227561,0,0,0,"2022-09-29 08:42:00",0,"NAN",-16.12346,0,10.77922,"NAN","NAN",-12.58998,0,15.68635,0.7703145,0,-15.92757,-2.262771,-38.61917,-26.16086,-0.5693566,-8.578577,-6.49267,"NAN","NAN","NAN",0,0,0,18.84486,-22.48871
"2022-09-29 10:00:00",21,20.83776,-27.1801,0.4304518,0.189,0.329,1.425,"2022-09-29 09:53:30",0.1353637,23.73964,13.26713,23.5,19.17554,23.84218,23.78,13.61152,23.59,23.75883,23.85751,23.32,12.49752,65.27083,54.03316,55.3465,5.439262,3.103819,3.580514,62188.77,61788.05,61836.33,64109.34,63587.37,64017.75,0.566639,1.552201
"2022-09-29 11:00:00",22,24.19065,42.34525,1.277933,0.64,0.483,1.775,"2022-09-29 10:13:00",0.7338221,23.78667,23.60857,23.54,23.87944,23.86906,23.69264,23.55148,23.57,23.76344,23.74988,23.59,23.61921,90.11882,90.32442,90.73837,7.641751,7.668368,7.693401,62206.87,61991.83,61915.27,64078.33,63850.43,63689.54,0.5739927,1.550839
"2022-09-29 12:00:00",23,24.79022,38.00166,1.188369,0.713,0.558,1.975,"2022-09-29 11:28:30",1.08834,23.87508,23.70892,23.69,23.96638,23.95703,23.90207,23.7175,23.57,23.91048,24.01941,23.75,23.77095,94.96432,95.10929,95.92012,8.037466,8.048424,8.1089,62534.77,62161.82,62094.99,64224.46,63996.09,63674.43,0.6269416,1.570729
"2022-09-29 13:00:00",24,24.69105,41.2848,1.280103,1.09,0.53,2.3,"2022-09-29 12:15:00",2.18545,24.03195,23.8208,23.69,24.0725,24.07018,24.04684,23.87268,23.83,24.04992,24.16632,23.9,23.98614,100.668,100.5931,103.2271,8.50229,8.487684,8.69133,62510.66,62361.11,62349.89,64180.78,63839.09,63757.29,0.5562904,1.496
"2022-09-29 14:00:00",25,23.92524,53.50212,1.587639,1.896,0.31,2.575,"2022-09-29 13:33:30",7.355502,24.13181,23.95502,23.89,24.22227,24.20584,24.14075,23.97159,23.86,24.14667,24.26045,23.82,24.05568,107.7145,106.8198,109.1538,9.07468,8.996556,9.17872,62681.79,62254.3,62221.3,64096.6,63708.55,63729.5,0.5814053,1.574093
"2022-09-29 15:00:00",26,24.0838,51.89081,1.555742,2.155,0.256,2.75,"2022-09-29 14:21:30",10.42773,24.24026,24.07128,24.16,24.32205,24.31315,24.2562,24.08175,24.21,24.26876,24.36742,24.03,24.15647,110.4417,110.511,113.3191,9.284231,9.288085,9.510786,63051.17,62592.72,62525.85,64121.98,63597.85,63771.09,0.5648592,1.564994
"2022-09-29 16:00:00",27,24.12257,53.93283,1.6205,2.989,0.472,3.9,"2022-09-29 15:43:30",28.68104,24.3877,24.21617,24.03,24.46636,24.46314,24.40357,24.22178,24.05,24.41826,24.51405,24.2,24.27398,115.1935,115.7839,119.1997,9.657579,9.706087,9.982716,62968.99,62723.6,62628.85,64232.1,63940.91,63657.79,0.6261784,1.653073
"2022-09-29 17:00:00",28,23.88668,60.38151,1.788816,3.689,0.371,4.525,"2022-09-29 16:23:30",51.70063,24.40214,24.2387,24.23,24.48915,24.48255,24.41896,24.23126,24.05,24.43007,24.52932,24.11,24.26627,118.6601,117.5864,120.7765,9.944059,9.855447,10.11623,63082.81,62740.89,62741.66,64076.29,63925.56,63865.4,0.6458835,1.629293
"2022-09-29 18:00:00",29,24.21494,68.23729,2.061846,3.069,0.394,4.075,"2022-09-29 17:01:30",30.37383,24.38547,24.22362,24.19,24.47156,24.46546,24.40068,24.21823,24.17,24.41541,24.51061,23.98,24.25179,119.2443,117.6225,120.7426,9.995826,9.860865,10.11611,63046.62,62710.81,62708.57,64059.08,63755.55,64016.91,0.680461,1.627453
"2022-09-29 19:00:00",30,24.5006,60.7368,1.866835,2.257,0.452,3.1,"2022-09-29 18:33:30",12.85322,24.32255,24.15198,23.88,24.39513,24.39441,24.34014,24.15847,24.03,24.35575,24.44878,24,24.18786,113.4211,113.0214,115.4354,9.520281,9.485572,9.682851,62979.53,62629.57,62651.41,64412.99,63843.07,63953.19,0.6697298,1.619488
"2022-09-29 20:00:00",31,23.67967,63.93853,1.871044,1.569,0.699,3,"2022-09-29 19:48:00",6.207523,24.27986,24.1111,24.03,24.35771,24.35669,24.29243,24.11651,24.05,24.31143,24.40247,23.88,24.14271,106.5926,106.4655,108.0448,8.953999,8.942437,9.070652,62948.62,62640.11,62600.26,64211.21,63848.6,64036.33,0.6232453,1.660553
"2022-09-29 21:00:00",32,23.68782,51.55325,1.506954,1.824,0.936,4,"2022-09-29 21:00:00",10.63607,24.2151,24.03922,23.89,24.28286,24.28262,24.21628,24.04328,23.83,24.23539,24.32557,24.08,24.06404,101.6826,101.1759,101.9019,8.553051,8.509784,8.567531,62765.45,62577.69,62620.59,64184.71,64054.99,63805.05,0.6886829,1.541921
"2022-09-29 22:00:00",33,23.04378,44.72249,1.257609,2.692,0.853,4.65,"2022-09-29 21:01:30",25.23459,24.11807,23.95696,23.86,24.19941,24.20072,24.1308,23.95148,23.79,24.15284,24.24226,23.81,23.97453,102.8325,101.626,102.3324,8.66312,8.562386,8.618208,62701.38,62485.94,62543.14,64167.27,64037.45,64064.8,0.6281531,1.561064
"2022-09-29 23:00:00",34,20.97509,56.95706,1.410646,3.178,0.884,6.075,"2022-09-29 22:10:30",40.01242,24.15946,24.00571,23.76,24.25195,24.24825,24.17511,23.99407,23.81,24.19602,24.28712,23.73,24.01637,103.2236,102.5575,103.4382,8.688134,8.633951,8.704467,62679.51,62375.42,62317.54,64279.76,63899.52,63936.8,0.5920677,1.712051
"2022-09-30 00:00:00",35,19.13493,64.2132,1.418131,2.674,0.768,4.825,"2022-09-29 23:02:00",23.96766,24.01995,23.83607,23.75,24.08678,24.08418,24.03972,23.86137,23.65,24.06016,24.14909,23.69,23.8771,103.6515,103.0847,104.022,8.75174,8.699796,8.776299,62538.56,62140.01,62355.17,64126.99,63858.29,64036.13,0.6075081,1.732802
"2022-09-30 01:00:00",36,17.6113,73.21078,1.473463,1.115,0.744,3.05,"2022-09-30 00:07:00",3.542599,23.90376,23.73215,23.66,23.97939,23.97565,23.91356,23.74321,23.64,23.93314,24.02463,23.58,23.77301,101.3596,99.92349,100.5004,8.575055,8.451818,8.495868,62870.23,62055.01,62045.37,64583.94,63763.1,63873.29,0.5928066,1.59108
"2022-09-30 02:00:00",37,18.4015,69.28987,1.465209,1.461,0.94,3.9,"2022-09-30 01:54:00",7.266843,23.84877,23.67768,23.59,23.92419,23.92057,23.85945,23.68933,23.59,23.87834,23.97101,23.63,23.71101,99.28288,98.00449,98.02641,8.407956,8.297873,8.296349,62917.72,62077.58,62227.35,64741.44,63884.8,63971.61,0.5744956,1.530123
"2022-09-30 03:00:00",38,18.81198,62.37722,1.353877,3.083,0.554,4.4,"2022-09-30 02:39:30",32.16189,23.73652,23.55904,23.41,23.8083,23.80609,23.74684,23.57646,23.48,23.76912,23.85825,23.46,23.60015,98.44896,97.54858,97.92043,8.355919,8.276784,8.304633,62613.17,61773,61745.34,64691.66,63708.51,63729.9,0.5898783,1.528545
"2022-09-30 04:00:00",39,18.70765,60.71403,1.309292,2.664,0.627,4.375,"2022-09-30 03:19:00",22.03995,23.48468,23.29111,23.05,23.53712,23.53739,23.49837,23.33093,23.01,23.52015,23.6097,23.08,23.35182,96.71949,95.963,96.10201,8.250616,8.179948,8.188581,62222.71,61480.46,61597.94,64753.69,64032.09,64056.51,0.6164833,1.5317
"2022-09-30 05:00:00",40,18.21263,61.16161,1.278569,2.066,0.57,3.7,"2022-09-30 04:03:00",10.85357,23.28772,23.11564,22.9,23.3609,23.35647,23.29771,23.12963,22.91,23.31794,23.4099,22.77,23.14779,93.98727,93.36734,93.26198,8.044272,7.989095,7.977337,62129.22,61205.21,61367.11,64833.88,63858.15,64217.67,0.6128741,1.606248
"2022-09-30 06:00:00",41,17.72284,61.5498,1.247699,2.045,0.512,3.425,"2022-09-30 05:12:30",10.18536,23.14276,22.96639,22.7,23.20867,23.20827,23.15234,22.98738,22.68,23.17432,23.26644,22.7,23.00311,90.69454,90.3266,90.03001,7.784364,7.749687,7.721921,61893.29,60984.85,61207.71,64859.86,63923.13,64152.92,0.6174538,1.52414
"2022-09-30 07:00:00",42,17.50766,60.1438,1.202751,2.356,0.531,4.1,"2022-09-30 06:15:00",15.11309,22.96745,22.78134,22.61,23.02322,23.02222,22.97722,22.8097,22.62,22.99649,23.08875,22.62,22.82858,89.1476,88.52443,88.23227,7.678565,7.62078,7.592909,61427.42,60759.98,60918.97,64505.28,63785.85,63978.74,0.6324097,1.525709
"2022-09-30 08:00:00",43,17.41599,59.22849,1.177382,2.546,0.632,4.925,"2022-09-30 07:53:30",19.75408,22.81254,22.62918,22.51,22.87037,22.86997,22.8194,22.65089,22.56,22.83928,22.93363,22.41,22.67167,87.78778,87.3712,87.11023,7.583478,7.544378,7.518876,60853.01,60523.09,60583.62,64064.16,63640.27,63894.36,0.634416,1.548313
"2022-09-30 09:00:00",44,18.31341,54.45531,1.145398,3.321,0.756,5.25,"2022-09-30 08:49:00",42.38845,22.70426,22.51844,22.36,22.76175,22.76112,22.70983,22.5403,22.32,22.72944,22.82562,22.52,22.56676,88.41296,88.86671,89.05555,7.653647,7.689705,7.702152,60725.62,60465.94,60519.69,64127.3,63895.64,63678.94,0.5869877,1.585558
"2022-09-30 10:00:00",45,19.13964,48.89967,1.082692,3.999,0.803,5.85,"2022-09-30 10:00:00",71.66831,22.63091,22.43676,22.42,22.68073,22.68201,22.63225,22.46416,22.37,22.65045,22.74761,22.52,22.48788,90.94473,91.60686,91.95512,7.885126,7.938391,7.964962,60804.77,60499.77,60452.02,64111.04,63845.79,63619.3,0.5450925,1.559143
"2022-09-30 11:00:00",46,20.24552,43.40186,1.029478,3.467,0.861,6.775,"2022-09-30 10:29:00",50.07559,22.5684,22.3742,22.27,22.62784,22.63382,22.57446,22.40969,22.19,22.59025,22.68987,22.21,22.44353,95.56425,96.20684,96.87715,8.295723,8.345852,8.398553,60476.09,60291.46,60241.48,63966.08,63874.11,63795.39,0.5355844,1.559647
"2022-09-30 12:00:00",47,21.60688,40.82206,1.053319,3.089,0.597,4.525,"2022-09-30 11:45:00",32.77182,22.7137,22.53999,22.65,22.78425,22.77953,22.71846,22.55232,22.74,22.73486,22.83733,22.6,22.58314,101.208,101.1293,102.1544,8.757302,8.748538,8.831989,61016.6,60690.05,60716.69,64014.06,63545.57,63782.34,0.5691016,1.549631
"2022-09-30 13:00:00",48,22.05278,42.70778,1.132479,1.589,0.641,3.675,"2022-09-30 12:11:30",5.988413,23.00148,22.80104,22.67,23.03066,23.04751,23.01996,22.86479,22.93,23.02498,23.13396,23.05,22.9315,105.0639,105.533,107.2687,9.046021,9.075539,9.213135,61316.61,61123.98,61134.77,64298.6,63788.1,63611.91,0.5330621,1.494438
"2022-09-30 14:00:00",49,21.9598,47.56186,1.253904,2.395,0.4,3.275,"2022-09-30 13:32:00",14.87985,23.42945,23.18281,23.19,23.35948,23.42228,23.45285,23.31002,23.3,23.45291,23.558,23.33,23.40066,110.2155,108.4216,110.2036,9.421053,9.24563,9.381542,61880.46,61575.97,61638.56,64195.26,63763.94,63753.3,0.5324998,1.518465
"2022-09-30 15:00:00",50,22.09231,51.58242,1.370938,3.549,0.524,4.65,"2022-09-30 14:53:30",47.593,23.61286,23.42444,23.47,23.64601,23.66564,23.62055,23.46181,23.38,23.63623,23.73122,23.21,23.51768,114.6561,113.2312,115.7418,9.75618,9.628187,9.831378,61927.96,61673.72,61767.15,63886.84,63762.31,64053.57,0.5670041,1.605757
"2022-09-30 16:00:00",51,22.12301,54.40864,1.448852,4.4,0.327,5.15,"2022-09-30 15:31:00",86.61588,23.65084,23.47992,23.44,23.72929,23.72858,23.66784,23.49261,23.43,23.68309,23.77887,23.34,23.53015,118.897,117.9995,121.0672,10.10653,10.02785,10.28127,62088.53,61716.58,61776.19,64090.75,63702.88,63892.02,0.6007524,1.612728
"2022-09-30 17:00:00",52,22.16018,56.2785,1.501998,4.624,0.408,5.65,"2022-09-30 16:47:30",101.1964,23.61205,23.45175,23.22,23.70379,23.69721,23.6259,23.44896,23.3,23.64207,23.73845,23.32,23.47398,119.0262,117.9034,120.9993,10.1229,10.02793,10.28639,61818.65,61585.73,61647.59,64097.29,63736.44,63805.88,0.6401627,1.799354
"2022-09-30 18:00:00",53,22.19685,58.46435,1.563796,4.922,0.358,5.85,"2022-09-30 17:13:00",121.0998,23.49488,23.33937,23.22,23.5915,23.58391,23.50876,23.3324,23.26,23.52596,23.62222,23.16,23.35379,116.6728,115.9081,118.7602,9.943725,9.879856,10.11887,61818.64,61439.07,61481.42,64106.41,63680.41,63829.29,0.7425219,2.157384
"2022-09-30 19:00:00",54,22.14585,59.93679,1.598203,4.327,0.379,5.2,"2022-09-30 18:09:00",82.88026,23.39285,23.23304,23.09,23.48198,23.47887,23.40819,23.23356,23.15,23.42599,23.52245,23.13,23.25494,110.0889,109.5173,111.5594,9.401474,9.352558,9.52309,61698.8,61416.5,61478.4,64172.3,63763.45,63848.96,0.7754448,1.890933
"2022-09-30 20:00:00",55,22.05588,60.93679,1.616105,4.038,0.529,5.35,"2022-09-30 19:10:30",69.29729,23.49922,23.34566,23.17,23.595,23.59322,23.51563,23.33838,23.29,23.53274,23.63078,23.31,23.35844,113.347,112.5598,114.867,9.659097,9.593334,9.786257,62070.42,61674.48,61731.05,64423.49,63848.25,63887.36,0.7404011,2.004587
"2022-09-30 21:00:00",56,21.68132,61.2729,1.587971,1.434,1.151,3.95,"2022-09-30 20:01:00",9.086283,23.68627,23.52671,23.48,23.777,23.77341,23.70041,23.52107,23.5,23.71669,23.81364,23.43,23.545,121.2467,120.0793,123.2668,10.297,10.19894,10.46494,62158.63,61888.06,61961.13,64086.1,63789.62,63992.44,0.6474915,1.719442
"2022-09-30 22:00:00",57,20.76561,62.48717,1.53091,0.075,0.174,0.875,"2022-09-30 21:02:30",0.01963214,23.74084,23.57289,23.55,23.82392,23.81995,23.74889,23.57088,23.54,23.76527,23.86215,23.57,23.59845,120.6583,119.4789,122.5082,10.23828,10.1386,10.39025,62153.35,61818.89,61967.92,64013.18,63696.96,63804.05,0.6030554,1.577946
"2022-09-30 23:00:00",58,20.49103,65.83263,1.586062,0.046,0.114,0.5,"2022-09-30 22:26:30",0.005381776,23.67653,23.44199,23.13,23.62865,23.71189,23.6906,23.51506,23.23,23.70924,23.80393,23.41,23.53884,104.7314,109.1265,110.8548,8.908174,9.26972,9.412292,61871.42,61654.17,61960.38,64295.73,63898.88,64022.52,0.5962613,1.54382
"2022-10-01 00:00:00",59,19.48531,67.29219,1.522527,0.504,0.51,1.725,"2022-09-30 23:46:30",0.6230972,23.51766,23.27976,23,23.44563,23.56461,23.52463,23.3564,23.06,23.54769,23.6386,23.41,23.37634,97.41354,101.0066,101.7902,8.311602,8.605705,8.669175,61696.55,61508.28,61799.48,64263.01,63987.96,63826.37,0.6274856,1.487342
"2022-10-01 01:00:00",60,18.31671,70.63441,1.486287,1.089,0.332,1.8,"2022-10-01 00:25:30",1.643204,23.34339,23.17085,23.11,23.40688,23.41198,23.34992,23.18357,23.05,23.36949,23.46191,22.93,23.20406,92.99289,93.00656,93.18758,7.950845,7.950036,7.962415,61837.5,61292.44,61583.68,64276.3,63780.37,64251.29,0.6639296,1.538381
"2022-10-01 02:00:00",61,17.80817,69.04144,1.407175,1.551,0.159,1.925,"2022-10-01 01:05:00",3.850128,23.24902,23.07948,23.01,23.31631,23.31802,23.25775,23.08921,22.91,23.27792,23.37196,23,23.1095,95.50806,94.97033,95.00562,8.180006,8.132457,8.13236,61957.35,61109.7,61594.2,64516.34,63766.29,64159.53,0.6217878,1.538287
"2022-10-01 03:00:00",62,17.1587,68.9263,1.34804,1.649,0.253,2.225,"2022-10-01 02:44:00",4.796343,23.07584,22.9081,22.81,23.14651,23.14595,23.08615,22.92301,22.61,23.11092,23.20274,22.74,22.94364,91.27904,90.82182,90.73685,7.843265,7.801746,7.791386,61845.03,60967.55,61254.33,64688.22,64037.07,64145.3,0.620134,1.554957
