"TOA5","MarMenorIP","CR1000X","25703","CR1000X.Std.06.00","CPU:MarMenor7-final.CR1X","9086","OutputDiag"
"TIMESTAMP","RECORD","Anonymous1","PTemp_C_Avg","PTemp_C_Max","PTemp_C_Min","VBatt_Avg","VBatt_Max","VBatt_Min","IBatt_Avg","IBatt_Max","IBatt_Min","ILoad_Avg","ILoad_Max","ILoad_Min","V_in_chg_Avg","V_in_chg_Max","V_in_chg_Min","I_in_chg_Avg","I_in_chg_Max","I_in_chg_Min","ChargeTime","Anonymous2","Anonymous3","Anonymous4","Anonymous5","Anonymous6","Anonymous7","Anonymous8","Anonymous9","Anonymous10","Anonymous11","Anonymous12","Anonymous13","Anonymous14","Anonymous15","Anonymous16","Anonymous17","Anonymous18"
"TS","RN","","Deg C","Deg C","Deg C","volts","volts","volts","amps","amps","amps","amps","amps","amps","volts","volts","volts","amps","amps","amps","hr","","","","","","","","","","","","","","","","",""
"","","Smp","Avg","Max","Min","Avg","Max","Min","Avg","Max","Min","Avg","Max","Min","Avg","Max","Min","Avg","Max","Min","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2023-11-24 00:00:00",189,"MarMenor7",21.91,31.26,16.84,13.16,14.5,12.26,0.02608333,1.2696,-0.4135,0.2653553,0.4151,0.2353,8.5,21.92,0.04,0.2386661,1.3977,0,7.917,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2023-11-25 00:00:00",190,"MarMenor7",21.68,35.56,14.47,13.14,14.46,12.24,0.03399723,1.1986,-0.4113,0.2611124,0.4129,0.1351,8.55,21.8,0.04,0.2439975,1.3706,0,7.975,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2023-11-26 00:00:00",191,"MarMenor7",22.63,34.11,17.42,13.13,14.5,12.27,0.0296644,1.2102,-0.4017,0.2600887,0.4046,0.2309,8.48,21.79,0.042,0.2408203,1.4266,0,7.942,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2023-11-27 00:00:00",192,"MarMenor7",21.96,33.14,16.64,13.09,14.54,12.26,0.02801005,1.2612,-0.4068,0.2602891,0.4085,0.1341,8.11,21.9,0.041,0.2427033,1.4416,0,7.75,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2023-11-28 00:00:00",193,"MarMenor7",22.03,34.17,15.65,13.13,14.5,12.24,0.0295481,1.2384,-0.4033,0.2578681,0.4058,0.2146,8.41,21.88,0.087,0.2394017,1.3756,0,7.817,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2023-11-29 00:00:00",194,"MarMenor7",22.17,32.95,17.96,13.03,14.54,12.28,0.02342545,1.5561,-0.4015,0.2457916,0.4032,0.2137,7.696,22.32,0.063,0.2268479,1.7233,0,7.667,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2023-11-30 00:00:00",195,"MarMenor7",22.41,31.7,17.54,13.07,14.54,12.29,0.02367776,1.2746,-0.4003,0.2526214,0.4019,0.134,7.963,22.23,0.054,0.2318057,1.4245,0,7.742,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2023-12-01 00:00:00",196,"MarMenor7",22.7,30.69,18.6,13.03,14.5,12.27,0.02631671,1.482,-0.4041,0.2603693,0.4068,0.2173,7.895,21.67,0.044,0.2391411,1.6365,0,7.75,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2023-12-02 00:00:00",197,"MarMenor7",21.15,22.85,18.05,12.71,14.46,12.23,-0.06786273,1.5388,-0.4044,0.2658119,0.406,0.1344,7.308,20.93,0.043,0.1653288,1.6048,0,7.508,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2023-12-03 00:00:00",198,"MarMenor7",21.51,32.73,16.76,12.98,14.47,12.08,0.1095746,1.4509,-0.4101,0.2635158,0.4117,0.2277,8.02,21.26,0.043,0.311996,1.623,0,7.783,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2023-12-04 00:00:00",199,"MarMenor7",20.14,31.56,14.28,13.1,14.54,12.25,0.03201381,1.2444,-0.4131,0.2693047,0.4148,0.2348,8.18,22.16,0.044,0.2497724,1.4736,0,7.708,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2023-12-05 00:00:00",200,"MarMenor7",16.76,19.79,14.27,12.4,12.91,12.03,-0.1880371,0.2363,-0.4109,0.2730727,0.4126,0.1345,6.712,19.05,0.042,0.07073682,0.4168,0,7.608,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2023-12-06 00:00:00",201,"MarMenor7",19.33,28.17,14.71,12.53,14.06,11.84,0.05507636,1.7723,-0.412,0.2714222,0.4151,0.237,7.435,20.37,0.042,0.2756995,1.8035,0,7.633,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2023-12-07 00:00:00",202,"MarMenor7",18.2,21.86,16.19,12.17,13.64,11.76,-0.1517341,1.589,-0.4126,0.273745,0.4145,0.1334,6.967,20.84,0.041,0.09906204,1.4673,0,7.35,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2023-12-08 00:00:00",203,"MarMenor7",20.88,31.15,15.32,12.34,13.89,11.54,0.1468153,1.6741,-0.4276,0.2749976,0.4309,0.2407,7.362,20.92,0.042,0.3577336,1.8533,0,7.667,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2023-12-09 00:00:00",204,"MarMenor7",20.01,24.07,17.43,12.23,13.8,11.73,-0.05810973,1.7128,-0.4162,0.2761979,0.4176,0.2344,7.482,21.6,0.041,0.1761537,1.7382,0,7.708,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2023-12-10 00:00:00",205,"MarMenor7",21.94,32.47,17.41,12.52,13.95,11.61,0.1938111,1.5742,-0.4136,0.261045,0.4163,0.1326,7.676,20.78,0.041,0.3893777,1.7006,0,7.808,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2023-12-11 00:00:00",206,"MarMenor7",23.65,35.83,17.9,12.86,14.33,11.98,0.1616165,1.3664,-0.3996,0.2557907,0.4021,0.2109,7.906,20.74,0.042,0.3549129,1.5683,0,7.842,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2023-12-12 00:00:00",207,"MarMenor7",22.47,34.8,15.92,13,14.42,12.18,0.050248,1.2771,-0.3994,0.2558309,0.401,0.1333,7.906,21.22,0.04,0.25404,1.4328,0,7.692,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2023-12-13 00:00:00",208,"MarMenor7",22.44,34.72,16.41,13,14.41,12.19,0.03492966,1.4911,-0.4041,0.261902,0.4057,0.2274,8.01,21.54,0.04,0.2472296,1.6775,0,7.783,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2023-12-14 00:00:00",209,"MarMenor7",20.79,25.02,17.9,12.52,13.69,12.1,-0.1266938,1.1784,-0.4134,0.2768271,0.4148,0.2503,7.137,21.1,0.042,0.1249161,1.4296,0,7.608,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2023-12-15 00:00:00",210,"MarMenor7",20.4,29.71,15.91,12.91,14.45,11.94,0.1683254,1.5034,-0.4022,0.2552785,0.4038,0.1333,8.18,21.21,0.04,0.3514543,1.6776,0,7.825,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2023-12-16 00:00:00",211,"MarMenor7",21.17,33.55,14.95,13.06,14.45,12.18,0.04982862,1.2075,-0.3993,0.2532181,0.4013,0.2202,8.2,21.27,0.041,0.2495063,1.3848,0,7.833,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2023-12-17 00:00:00",212,"MarMenor7",19.12,30.96,12.39,13.09,14.51,12.17,0.03335498,1.1921,-0.3991,0.2563005,0.4008,0.1343,8.3,21.69,0.04,0.2381626,1.4027,0,7.842,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2023-12-18 00:00:00",213,"MarMenor7",18.93,27.41,14.46,13.08,14.65,12.17,0.02977889,1.2885,-0.4096,0.2618603,0.4113,0.2254,8.31,22.1,0.04,0.2366738,1.4884,0,7.825,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2023-12-19 00:00:00",214,"MarMenor7",19.22,29.08,15.01,13.02,14.62,12.15,0.03176671,1.2693,-0.4121,0.2674564,0.4138,0.2333,7.986,22.75,0.041,0.2494405,1.485,0,7.833,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2023-12-20 00:00:00",215,"MarMenor7",18.3,31.18,10.66,13.1,14.57,12.15,0.03642993,1.2739,-0.3975,0.2528866,0.3991,0.1348,8.34,21.51,0.04,0.2357665,1.3524,0,7.875,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2023-12-21 00:00:00",216,"MarMenor7",18.88,29.09,13.18,12.94,14.62,12.19,0.01909176,1.4938,-0.3993,0.2581452,0.4009,0.227,7.792,21.82,0.041,0.2275739,1.5117,0,7.758,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2023-12-22 00:00:00",217,"MarMenor7",20.36,32.29,14.74,13.06,14.54,12.16,0.04270353,1.3136,-0.4034,0.2576973,0.405,0.1338,8.35,21.89,0.041,0.2458143,1.4436,0,7.892,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2023-12-23 00:00:00",218,"MarMenor7",20.62,32.96,14.28,13.07,14.44,12.17,0.03242848,1.2427,-0.4028,0.2592534,0.4044,0.2283,8.28,21.18,0.041,0.2407603,1.4403,0,7.917,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2023-12-24 00:00:00",219,"MarMenor7",19.19,30.64,12.34,13.08,14.5,12.16,0.03022531,1.2232,-0.4054,0.2598102,0.4069,0.229,8.32,21.48,0.041,0.2389274,1.3498,0,7.908,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2023-12-25 00:00:00",220,"MarMenor7",17.83,29.47,11.51,13.05,14.58,12.16,0.03031567,1.2664,-0.4032,0.2591403,0.4049,0.135,8.25,21.83,0.04,0.2389448,1.4422,0,7.833,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2023-12-26 00:00:00",221,"MarMenor7",18.59,32.19,11.46,13.08,14.54,12.17,0.02919724,1.2339,-0.411,0.2622804,0.4128,0.2271,8.35,21.83,0.042,0.2400889,1.4285,0,7.917,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2023-12-27 00:00:00",222,"MarMenor7",17.89,29.09,11.14,13.08,14.58,12.15,0.03162219,1.3709,-0.4169,0.2624621,0.4185,0.1345,8.44,21.95,0.097,0.24256,1.441,0,7.9,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2023-12-28 00:00:00",223,"MarMenor7",17.23,28.84,11.02,13.09,14.62,12.18,0.02834764,1.2563,-0.4029,0.2600464,0.4069,0.2292,8.44,22.17,0.235,0.2373282,1.4537,0,7.8,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2023-12-29 00:00:00",224,"MarMenor7",17.51,27.97,12.52,13,14.64,12.17,0.0295923,1.5424,-0.4066,0.2640436,0.4084,0.2296,7.99,22.57,0.138,0.246598,1.6907,0,7.75,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2023-12-30 00:00:00",225,"MarMenor7",16.09,22.17,13.08,12.59,14.02,12.14,-0.09671761,1.45,-0.4081,0.2680787,0.4098,0.1349,7.301,20.58,0.075,0.140738,1.6297,0,7.558,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2023-12-31 00:00:00",226,"MarMenor7",20.04,32.96,14.77,12.81,14.43,11.98,0.130304,1.4085,-0.4111,0.2665113,0.4128,0.2322,7.738,21.31,0.047,0.3415121,1.6309,0,7.717,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2024-01-01 00:00:00",227,"MarMenor7",17.7,28.71,11.74,13.01,14.54,12.18,0.03543406,1.4191,-0.4061,0.2591223,0.4077,0.1347,7.979,21.74,0.044,0.2436152,1.5633,0,7.725,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2024-01-02 00:00:00",228,"MarMenor7",18.37,30.18,13.66,12.88,14.46,12.17,0.02707097,1.6498,-0.4053,0.2642048,0.407,0.2287,7.616,21.79,0.042,0.2483432,1.7117,0,7.65,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2024-01-03 00:00:00",229,"MarMenor7",18.81,30.71,12.58,13.03,14.58,12.14,0.03580036,1.6259,-0.4127,0.2630019,0.4144,0.2292,8.23,22.43,0.042,0.2446721,1.5884,0,7.892,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2024-01-04 00:00:00",230,"MarMenor7",19.89,33.57,12.78,13.06,14.47,12.15,0.03808745,1.3594,-0.4032,0.2587017,0.4049,0.1344,8.26,21.61,0.041,0.2474915,1.4944,0,8.02,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2024-01-05 00:00:00",231,"MarMenor7",19.11,25.67,15.39,12.73,13.76,12.19,-0.03472495,1.0996,-0.4039,0.2647033,0.4055,0.2379,7.339,20.91,0.041,0.1946244,1.1719,0,7.633,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2024-01-06 00:00:00",232,"MarMenor7",19.43,24.93,15.64,12.85,14.59,12.09,0.06898089,1.8169,-0.4063,0.2629404,0.4079,0.1331,7.965,22.41,0.042,0.2716886,1.9385,0,7.817,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2024-01-07 00:00:00",233,"MarMenor7",18.35,25.24,15.2,13.06,14.65,12.13,0.04713831,1.3449,-0.409,0.2638535,0.4108,0.2349,8.63,22.69,0.041,0.249112,1.5031,0,7.942,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2024-01-08 00:00:00",234,"MarMenor7",17.69,24.86,14.47,13.07,14.62,12.11,0.03042223,1.4677,-0.4139,0.2673147,0.4156,0.2333,8.54,22.3,0.042,0.239931,1.613,0,7.975,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2024-01-09 00:00:00",235,"MarMenor7",17.43,25.2,13.5,13.13,14.65,12.2,0.03673759,1.2928,-0.3741,0.2322749,0.3758,0.1346,8.61,22.59,0.04,0.2128302,1.4224,0,7.933,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2024-01-10 00:00:00",236,"MarMenor7",17.72,27.23,13.92,12.95,14.62,12.17,0.01661042,1.4332,-0.3786,0.2357758,0.3804,0.2066,7.54,21.38,0.042,0.2120524,1.5111,0,7.592,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2024-01-11 00:00:00",237,"MarMenor7",18.03,27.26,14.33,12.88,14.66,12.13,0.01992577,1.5233,-0.3981,0.2498292,0.3998,0.1352,7.837,22.06,0.041,0.2286681,1.6516,0,7.875,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2024-01-12 00:00:00",238,"MarMenor7",18.62,28.68,15.6,12.98,14.68,12.1,0.02527962,1.4623,-0.4364,0.2749308,0.4381,0.2209,8.3,22.82,0.304,0.2481415,1.6013,0,7.808,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2024-01-13 00:00:00",239,"MarMenor7",18.04,25.84,13.98,12.91,14.58,12.13,0.02906766,1.6502,-0.409,0.264912,0.4108,0.2294,8.02,21.69,0.262,0.2445151,1.8872,0,7.808,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2024-01-14 00:00:00",240,"MarMenor7",16.64,27.72,11.37,12.98,14.6,12.13,0.02791495,1.359,-0.3998,0.256236,0.4016,0.1353,8.23,21.87,0.296,0.2335546,1.4934,0,7.883,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2024-01-15 00:00:00",241,"MarMenor7",19.24,27.84,13.99,13.01,14.65,12.13,0.04275611,1.4354,-0.3996,0.2566012,0.4014,0.2228,8.03,21.83,0.188,0.2511603,1.5859,0,7.775,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2024-01-16 00:00:00",242,"MarMenor7",18.19,19.82,16.64,12.31,12.68,11.95,-0.1932876,0.1996,-0.4067,0.270036,0.4082,0.1412,6.968,19.12,0.097,0.06385706,0.3183,0,7.708,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2024-01-17 00:00:00",243,"MarMenor7",20.79,30.43,15.82,12.5,13.92,11.76,0.09839963,1.539,-0.4085,0.2646402,0.4102,0.2259,7.594,20.31,0.086,0.308292,1.6765,0,7.742,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2024-01-18 00:00:00",244,"MarMenor7",20.32,25.94,16.68,12.82,14.61,11.92,0.1517587,1.5184,-0.4043,0.2649998,0.4059,0.2335,8.35,22.02,0.084,0.3439329,1.6799,0,8.02,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2024-01-19 00:00:00",245,"MarMenor7",21.69,29.17,18.08,12.88,14.55,12.1,0.03144148,1.505,-0.4034,0.2648283,0.405,0.1412,8.01,21.83,0.054,0.2461531,1.6171,0,7.933,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2024-01-20 00:00:00",246,"MarMenor7",18.05,21.59,16.61,12.33,13.55,11.93,-0.1582428,1.2007,-0.4081,0.2743481,0.4097,0.2492,6.7,20.86,0.054,0.09706259,1.3349,0,7.525,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2024-01-21 00:00:00",247,"MarMenor7",16.81,19.08,15.85,12.14,13.57,11.67,-0.09101377,1.4839,-0.4178,0.2779657,0.4206,0.1438,7.605,20.5,0.163,0.14899,1.5405,0,7.775,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2024-01-22 00:00:00",248,"MarMenor7",18.77,29.16,15.04,12.13,13.77,11.48,0.05946739,1.7671,-0.4273,0.2784105,0.4288,0.2407,7.708,22.41,0.129,0.2867743,1.8338,0,8.16,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2024-01-23 00:00:00",249,"MarMenor7",18.08,27.22,12.3,12.62,14.49,11.54,0.2403456,1.5611,-0.4268,0.2733188,0.4285,0.2376,8.45,20.97,0.2,0.4306821,1.7138,0,8.3,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2024-01-24 00:00:00",250,"MarMenor7",20.73,31.65,14.18,12.93,14.43,12.02,0.09328555,1.2404,-0.407,0.2643259,0.4086,0.1425,8.72,21.26,0.236,0.2946542,1.4181,0,8.35,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2024-01-25 00:00:00",251,"MarMenor7",20.06,31.21,13.42,13.01,14.5,12.1,0.04782088,1.2466,-0.4068,0.2612897,0.4085,0.2151,8.85,21.71,0.25,0.2530212,1.4001,0,8.4,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
"2024-02-06 00:01:00",0,"MarMenor7",21.56,27.79,16.8,12.77,13.57,12.29,-0.1544171,0.2106,-0.4026,0.2674702,0.4043,0.2445,7.338,22.01,0.229,0.08252791,0.4125,0,0.036,1.051088,1.034767,1.038571,0.9830996,-782.5366,0.9990537,-1188.402,0.9850988,-962.9008,0.9859024,-822.9496,1.000524,-1201.934,0.9843644,-871.7987,0.000720486,-3.477148
