"TOA5","MarMenorIP","CR1000X","25703","CR1000X.Std.06.00","CPU:MarMenor7-final.CR1X","33968","Output60min"
"TIMESTAMP","RECORD","Air_Temp_HS_Avg","RelHumidity_Avg","Vapor_Pressure_Avg","WS_ms_Avg","WS_ms_Std","WS_ms_Max","WS_ms_TMx","WS3_Avg","ThermTemp1_Avg","WTemp_C1_Avg","SDI_Temp_1m","ThermTemp2_Avg","ThermTemp3_Avg","ThermTemp4_Avg","WTemp_C2_Avg","SDI_Temp_3m","ThermTemp5_Avg","ThermTemp6_Avg","SDI_Temp_6m","WTemp_C3_Avg","O2_sat1_Avg","O2_sat2_Avg","O2_sat3_Avg","O2_conc1_Avg","O2_conc2_Avg","O2_conc3_Avg","SDI_Cond_1m","SDI_Cond_3m","SDI_Cond_6m","SDI_TempCorrCond_1m","SDI_TempCorrCond_3m","SDI_TempCorrCond_6m","SDI_Salinity_1m","SDI_Salinity_3m","SDI_Salinity_6m","Mean_Chl_ugl","Mean_Turb_NTU","SB_Cond_1m","SB_Temp_1m","SB_Press_1m","SB_Cond_6m","SB_Temp_6m","SB_Press_6m"
"TS","RN","Deg C","Percent","kPa","meters/second","meters/second","meters/second","meters/second","(meters/second)","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Deg C","Percent","Percent","Percent","mg/l","mg/l","mg/l","uS/cm","uS/cm","uS/cm","uS/cm 25C","uS/cm 25C","uS/cm 25C","","","","ug/l","NTU","","","","","",""
"","","Avg","Avg","Avg","Avg","Std","Max","TMx","Avg","Avg","Avg","Smp","Avg","Avg","Avg","Avg","Smp","Avg","Avg","Smp","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2024-01-12 15:00:00",5688,12.4342,72.68427,1.048251,3.816,0.317,4.575,"2024-01-12 14:30:30",56.74983,12.42515,12.18964,12.06,12.41851,12.30416,12.23383,12.34461,11.92,12.25111,"NAN",11.83,12.01952,95.67351,105.2181,94.40224,10.26632,11.25096,10.1691,40712.15,16862.1,43938.99,55342.75,23277.43,60038.17,36.39653,13.29391,39.77951,72.51059,122.0803,"NAN","NAN","NAN",4.910956,11.99253,5.0157
"2024-01-12 16:00:00",5689,12.42153,72.578,1.045842,4.285,0.439,5.3,"2024-01-12 15:24:00",81.17049,12.45201,12.21769,12.01,12.44753,12.37814,12.31424,12.34384,12.04,12.25351,"NAN",11.87,12.07264,98.0679,106.1077,94.69651,10.51656,11.34628,10.18847,40726.97,17003.38,43941.21,55424.5,23392.15,59985.15,36.45543,13.37657,39.74131,68.05216,116.0408,"NAN","NAN","NAN",4.912416,11.99527,5.0133
"2024-01-12 17:00:00",5690,12.46178,72.64494,1.049587,3.89,0.345,4.6,"2024-01-12 16:14:00",60.23558,12.4295,12.20078,12.05,12.43189,12.37659,12.35947,12.35657,12.05,12.27881,"NAN",11.89,12.13724,98.60107,106.7827,95.06165,10.57778,11.41517,10.21278,40692.14,20247.64,43965.66,55325.62,27781.35,59977.16,36.38419,16.53893,39.73555,68.02685,112.5171,"NAN","NAN","NAN",4.915003,12.0113,5.0213
"2024-01-12 18:00:00",5691,12.46206,73.87042,1.067297,3.002,0.419,4.075,"2024-01-12 17:06:30",28.65075,12.39561,12.1735,11.94,12.39364,12.34178,12.33723,12.38269,12.02,12.33027,"NAN",11.84,12.13912,97.20029,106.7485,94.48409,10.43395,11.40479,10.1503,40669.18,17135.59,43964.16,55446.32,23596.94,60063.09,36.47115,13.52412,39.79746,68.82445,118.6096,"NAN","NAN","NAN",4.915327,12.01258,5.013
"2024-01-12 19:00:00",5692,12.44576,74.16176,1.070367,2.545,0.335,3.4,"2024-01-12 18:27:30",17.35724,12.3548,12.14256,11.98,12.35171,12.29872,12.29363,12.39839,11.94,12.33392,"NAN",11.88,12.10977,93.29779,106.0726,90.6814,10.02206,11.32855,9.748246,40667.7,17053.7,43977.49,55388.05,23534.78,60018.63,36.42917,13.47933,39.76543,106.0776,163.0518,"NAN","NAN","NAN",4.915835,12.01662,5.0291
"2024-01-12 20:00:00",5693,12.35594,75.45425,1.082596,1.954,0.415,2.65,"2024-01-12 19:32:30",8.383295,12.33103,12.12791,12.04,12.32751,12.27682,12.26978,12.40668,11.9,12.31009,"NAN",11.9,12.0931,86.57559,105.6754,81.23769,9.303027,11.28402,8.736322,40668.44,17265.59,43975.28,55265.1,23843.04,59971.84,36.34058,13.70143,39.73172,"NAN",200.1878,"NAN","NAN","NAN",4.916366,12.02025,5.025599
"2024-01-12 21:00:00",5694,12.23154,77.32116,1.100353,1.86,0.228,2.425,"2024-01-12 20:41:00",6.725676,12.304,12.10856,11.96,12.3063,12.25401,12.24858,12.41548,11.93,12.28978,"NAN",11.87,12.08708,76.87091,104.3634,66.30707,8.263866,11.14171,7.131699,40641.02,16847.1,44017.51,55406.9,23262.22,60064.95,36.44275,13.28296,39.79881,"NAN",213.9018,"NAN","NAN","NAN",4.91673,12.02307,5.0256
"2024-01-12 22:00:00",5695,11.35209,80.9519,1.085793,1.668,0.805,2.775,"2024-01-12 21:25:00",7.548745,12.281,12.09524,11.93,12.28952,12.23824,12.23179,12.42381,11.9,12.27264,"NAN",11.87,12.0725,71.48057,103.8274,62.27448,7.686697,11.08241,6.700177,40699.55,16929.74,44130.1,55526.38,23399.18,60222.06,36.52882,13.38164,39.912,"NAN",217.331,"NAN","NAN","NAN",4.916559,12.02276,5.0291
"2024-01-12 23:00:00",5696,10.00584,87.5703,1.075185,2.597,0.365,3.85,"2024-01-12 22:44:30",18.62653,12.27165,12.07067,11.89,12.27608,12.2253,12.21942,12.43486,11.91,12.26129,"NAN",11.87,12.04515,66.76433,103.8909,79.25508,7.183563,11.08642,8.532539,40629.9,16829.06,44093.79,55476.88,23245.97,60186.95,36.49316,13.27125,39.88671,"NAN",216.0272,"NAN","NAN","NAN",4.913698,12.00794,5.0243
"2024-01-13 00:00:00",5697,8.917406,89.35167,1.019397,3.225,0.287,3.75,"2024-01-12 23:09:30",34.31908,12.26463,12.04965,11.93,12.27114,12.21904,12.21348,12.43828,11.86,12.25537,"NAN",11.92,12.02147,86.09837,103.6379,93.47778,9.268246,11.05857,10.06906,40656.56,16738.15,44051.57,55474.52,23149.61,60039.96,36.49146,13.20182,39.7808,"NAN",219.7446,"NAN","NAN","NAN",4.90921,11.98628,5.0351
"2024-01-13 01:00:00",5698,8.497643,89.57522,0.9934091,2.158,0.157,2.475,"2024-01-13 00:38:00",10.21531,12.24024,12.0335,11.84,12.2472,12.1957,12.19008,12.43992,11.89,12.23244,"NAN",11.9,12.00079,91.08661,102.7381,92.31709,9.808815,10.96214,9.948715,40631.38,16799.02,44047.15,55545.55,23215.87,60100.66,36.54264,13.24956,39.82453,"NAN",217.9544,"NAN","NAN","NAN",4.907231,11.96859,5.0197
"2024-01-13 02:00:00",5699,8.223111,88.25436,0.9606099,2.637,0.233,3.15,"2024-01-13 01:40:30",18.75987,12.21801,12.01045,11.86,12.2246,12.17442,12.16888,12.3925,11.89,12.21044,"NAN",11.77,11.97793,89.91176,103.2123,92.70708,9.687374,11.02457,9.995948,40704.76,16729.13,44028.62,55605.66,23124.38,60252.43,36.58595,13.18364,39.93388,"NAN",223.876,"NAN","NAN","NAN",4.905722,11.95785,5.0266
"2024-01-13 03:00:00",5700,8.09388,87.54367,0.9445493,2.391,0.344,3,"2024-01-13 02:05:00",14.51009,12.20901,11.99784,11.89,12.21776,12.16677,12.16054,12.35324,11.82,12.20088,"NAN",11.79,11.96794,90.48736,103.5562,94.05996,9.752192,11.07109,10.14412,40646.22,16646.48,43956.78,55480.09,23046.44,60093.71,36.49548,13.12749,39.81953,"NAN",226.4155,"NAN","NAN","NAN",4.904459,11.94369,5.0235
"2024-01-13 04:00:00",5701,8.629123,87.13488,0.9748995,1.894,0.533,3.305,"2024-01-13 04:00:00",8.505172,12.19918,11.99573,11.81,12.20684,12.15584,12.14954,12.34381,11.75,12.18964,"NAN",11.72,11.96072,89.71421,103.2355,90.134,9.66933,11.03916,9.722318,40580.99,16835.05,43901.21,55541.91,23353.84,60172.32,36.54002,13.34896,39.87617,"NAN",224.1024,"NAN","NAN","NAN",4.902966,11.92752,5.0282
"2024-01-13 05:00:00",5702,8.02056,88.04536,0.9452356,3.897,0.247,4.45,"2024-01-13 04:36:30",59.87216,12.18858,11.97134,11.8,12.19387,12.14275,12.13773,12.32629,11.86,12.17907,"NAN",11.74,11.94551,90.30956,103.3584,93.89922,9.738911,11.05668,10.13197,40555.8,16608.16,43833.79,55500.27,22975.94,60072.52,36.51002,13.0767,39.80426,"NAN",222.1929,"NAN","NAN","NAN",4.902725,11.9239,5.0304
"2024-01-13 06:00:00",5703,7.614553,89.23978,0.931911,4.642,0.246,5.125,"2024-01-13 05:38:30",100.8851,12.15974,11.93804,11.72,12.16545,12.11492,12.10888,12.30167,11.76,12.15036,"NAN",11.76,11.91527,92.55257,103.2316,94.24933,9.988355,11.04926,10.17674,40569.87,16713.36,43825.67,55649.79,23172.95,60035.66,36.61774,13.21864,39.77771,"NAN",222.769,"NAN","NAN","NAN",4.899972,11.89789,5.0185
"2024-01-13 07:00:00",5704,7.146873,89.9301,0.9095341,4.675,0.285,5.397,"2024-01-13 06:52:30",103.2904,12.14674,11.92318,11.79,12.15115,12.10048,12.0948,12.28447,11.75,12.13641,"NAN",11.67,11.90136,95.1464,103.002,94.30157,10.27175,11.02898,10.18561,40504.65,16603.64,43796.78,55447.09,23036.64,60115.88,36.4717,13.12043,39.8355,"NAN",224.6467,"NAN","NAN","NAN",4.895894,11.86377,5.0095
"2024-01-13 08:00:00",5705,7.128045,90.15569,0.9106289,4.963,0.239,5.5,"2024-01-13 07:34:30",123.1308,12.11144,11.88646,11.74,12.11505,12.06373,12.05701,12.24851,11.76,12.0982,"NAN",11.67,11.86361,97.08873,102.939,93.99619,10.49021,11.03122,10.16137,40457.96,16958.27,43715.26,55457.42,23518.97,60000.64,36.47915,13.46794,39.75247,"NAN",224.1912,"NAN","NAN","NAN",4.893148,11.84165,5.0237
"2024-01-13 09:00:00",5706,7.507118,89.18663,0.9245039,4.953,0.326,5.8,"2024-01-13 08:40:30",123.0877,12.08441,11.85938,11.69,12.08915,12.0387,12.03212,12.22431,11.7,12.07369,"NAN",11.71,11.8392,93.33604,102.6962,93.89111,10.09098,11.01122,10.15566,40485.4,16737.4,43689.36,55583.93,23247.54,59880.55,36.57029,13.27238,39.66595,"NAN",227.1609,"NAN","NAN","NAN",4.890727,11.82329,5.0157
"2024-01-13 10:00:00",5707,7.40838,86.86994,0.894443,5.478,0.354,6.15,"2024-01-13 09:36:30",166.4394,12.06944,11.84431,11.72,12.07561,12.02513,12.01834,12.20915,11.69,12.05938,"NAN",11.69,11.82395,96.26315,102.8477,93.76134,10.41102,11.03126,10.14515,40383.86,16740.41,43639.72,55388.64,23262.05,59881.91,36.42959,13.28283,39.66693,"NAN",230.662,"NAN","NAN","NAN",4.887953,11.79992,5.0171
"2024-01-13 11:00:00",5708,8.051934,85.63642,0.921393,3.816,0.33,4.525,"2024-01-13 10:01:00",56.80394,12.06577,11.84516,11.68,12.07676,12.02463,12.01605,12.20357,11.75,12.05689,"NAN",11.82,11.82225,96.01744,103.429,94.19696,10.38424,11.09501,10.19268,40412.78,16814.79,43727.9,55497.18,23324.51,59756.27,36.50779,13.32784,39.57641,"NAN",236.7436,"NAN","NAN","NAN",4.889938,11.81431,5.0134
"2024-01-13 12:00:00",5709,9.232127,83.90551,0.9780032,2.588,0.299,3.325,"2024-01-13 11:00:30",18.00902,12.09179,11.87423,11.77,12.1085,12.0479,12.03507,12.17393,11.75,12.07281,"NAN",11.69,11.84144,95.90348,104.1647,93.98894,10.36506,11.18147,10.16572,40464.64,16874.88,43641.21,55427.95,23422.34,59885.41,36.45792,13.39832,39.66945,"NAN",227.9279,"NAN","NAN","NAN",4.891576,11.82559,5.0213
"2024-01-13 13:00:00",5710,11.08817,80.12844,1.05706,1.32,0.974,2.925,"2024-01-13 12:10:30",6.194855,12.1845,11.94746,11.84,12.17121,12.09642,12.07295,12.01268,11.74,12.10528,"NAN",11.74,11.87699,93.0525,104.5401,92.8244,10.04017,11.26292,10.03164,40534.3,16719.37,43722.69,55418.7,23204.71,59903.84,36.45125,13.24152,39.68273,"NAN",222.8986,"NAN","NAN","NAN",4.896106,11.85372,5.0278
"2024-01-13 14:00:00",5711,11.62009,79.70576,1.089497,1.831,0.229,2.425,"2024-01-13 13:37:00",6.432312,12.34811,12.02766,11.93,12.24083,12.13555,12.10334,11.32556,11.77,12.13136,"NAN",11.76,11.91671,91.19735,102.6207,89.20723,9.822101,11.23262,9.632126,40633.61,16663,43750.84,55434.23,23105.86,59918.51,36.46243,13.1703,39.6933,99.20216,166.3969,"NAN","NAN","NAN",4.900501,11.88795,4.9999
"2024-01-13 15:00:00",5712,13.20374,74.29008,1.125275,1.688,0.922,3.775,"2024-01-13 14:45:00",9.182086,12.57615,12.11519,12.06,12.25677,12.16534,12.13621,11.99242,11.79,12.16546,"NAN",11.79,11.93272,88.12168,99.88675,82.99963,9.471919,10.76647,8.958449,40775.14,16727.65,43868.62,55385.8,23187.99,60036.09,36.42754,13.22947,39.77802,71.75935,118.9103,"NAN","NAN","NAN",4.904957,11.92277,4.9813
"2024-01-13 16:00:00",5713,14.349,62.62071,1.021738,5.161,1.17,6.825,"2024-01-13 15:32:00",157.4725,12.53159,12.21361,12.06,12.41846,12.29616,12.1999,12.00861,11.91,12.18804,"NAN",11.78,11.95696,93.36412,105.5882,95.92785,10.01296,11.37688,10.34812,40755.88,16809.51,43886.41,55385.51,23222.37,60041.54,36.42734,13.25425,39.78194,51.3579,74.2692,"NAN","NAN","NAN",4.906713,11.93862,5.0076
"2024-01-13 17:00:00",5714,13.96848,70.08186,1.117124,4.256,0.698,5.925,"2024-01-13 16:42:30",83.50305,12.38456,12.1433,11.96,12.37828,12.32038,12.30958,12.01819,12.02,12.29203,"NAN",11.79,12.09593,95.39996,106.0094,97.14989,10.24773,11.41978,10.44693,40712.14,16699.83,43869.36,55455.89,22994.6,59983.7,36.47804,13.09014,39.74027,56.93397,88.23091,"NAN","NAN","NAN",4.907615,11.95047,5.0108
"2024-01-13 18:00:00",5715,13.6533,72.67863,1.134982,4.208,0.477,5.35,"2024-01-13 17:08:30",77.44923,12.3869,12.15453,12.04,12.38429,12.32956,12.32221,12.02998,12.11,12.342,"NAN",11.75,12.12296,95.83347,106.6234,97.03917,10.29167,11.48285,10.42861,40722.54,16696.82,43908.62,55348.14,22928.37,60123.03,36.40041,13.04242,39.84065,85.98293,143.6085,"NAN","NAN","NAN",4.915237,12.0241,5.0019
"2024-01-13 19:00:00",5716,13.25867,78.28044,1.191595,3.485,0.331,4.175,"2024-01-13 18:14:30",43.47758,12.39952,12.1759,12.03,12.39769,12.34249,12.3361,12.04943,11.99,12.36429,"NAN",11.92,12.13982,96.5044,105.4737,96.29379,10.3587,11.35401,10.34454,40703.99,16681.04,43933.07,55335.08,23005.1,59883.93,36.39101,13.0977,39.66839,"NAN",194.3528,"NAN","NAN","NAN",4.919428,12.04695,5.0036
"2024-01-13 20:00:00",5717,12.91913,80.25841,1.194782,2.706,0.374,3.475,"2024-01-13 19:01:30",20.95637,12.33485,12.12885,11.98,12.33369,12.28128,12.27537,12.08072,12.04,12.31609,"NAN",11.9,12.08753,92.14806,104.104,90.49164,9.901612,11.1986,9.732698,40647.68,16654.75,43988.63,55359.36,22920.81,60012.21,36.40849,13.03697,39.7608,"NAN",224.2275,"NAN","NAN","NAN",4.918285,12.03656,5.0013
"2024-01-13 21:00:00",5718,12.54267,84.67149,1.229872,1.983,0.405,2.65,"2024-01-13 20:29:30",8.772839,12.30629,12.11181,11.92,12.31232,12.25742,12.24958,12.08926,11.95,12.28708,"NAN",11.84,12.06798,86.36897,103.145,83.38951,9.284234,11.09328,8.972878,40655.11,16747.17,44146.39,55460.45,23108.43,60318.69,36.48132,13.17215,39.98162,"NAN",228.0228,"NAN","NAN","NAN",4.914455,12.00314,4.9998
"2024-01-13 22:00:00",5719,12.0999,87.03815,1.227844,1.838,0.277,2.675,"2024-01-13 21:01:30",6.634304,12.28753,12.10047,11.97,12.30207,12.25452,12.24813,12.08198,11.81,12.25751,"NAN",11.74,12.05939,82.51863,102.9574,77.02631,8.872651,11.07493,8.289838,40789.24,16660.01,44044.93,55548.77,23089.59,60332.45,36.54497,13.15858,39.99154,"NAN",226.7255,"NAN","NAN","NAN",4.913061,11.99134,4.9875
"2024-01-13 23:00:00",5720,11.42965,89.95554,1.214128,1.766,0.355,2.725,"2024-01-13 22:03:00",6.212446,12.28446,12.08281,11.95,12.2991,12.2544,12.25359,12.06939,11.92,12.24294,"NAN",11.83,12.06798,84.66693,102.8436,78.59113,9.107292,11.06586,8.456597,40718.84,16641.97,43974.56,55494.24,22979.15,60109.98,36.50568,13.07901,39.83125,"NAN",227.9825,"NAN","NAN","NAN",4.911343,11.97527,4.9921
"2024-01-14 00:00:00",5721,11.15229,90.55697,1.199978,1.058,0.607,1.9,"2024-01-13 23:17:30",2.21443,12.27995,12.07568,11.86,12.28991,12.24078,12.23705,12.04268,11.92,12.23325,"NAN",11.8,12.07213,85.96102,102.9822,81.37469,9.247989,11.0875,8.755279,40611.37,18329.49,44061.21,55492.19,25275.86,60243.4,36.5042,14.73375,39.92738,"NAN",227.6251,"NAN","NAN","NAN",4.910118,11.96628,4.9831
"2024-01-14 01:00:00",5722,11.06272,90.88347,1.197158,0.055,0.258,2.013,"2024-01-14 01:00:00",0.1120027,12.23572,12.03345,11.78,12.25107,12.21375,12.22033,12.01507,11.84,12.21923,"NAN",11.91,12.06131,86.5146,102.3922,61.06342,9.316499,11.0309,6.571519,40636.57,16999.61,43921.21,55666.7,23521.57,59904.12,36.62993,13.46981,39.68293,"NAN",229.1433,"NAN","NAN","NAN",4.910093,11.96621,4.9805
"2024-01-14 02:00:00",5723,10.82906,91.47094,1.186346,1.494,0.632,2.875,"2024-01-14 01:22:30",5.102101,12.22252,12.01086,11.83,12.23136,12.1851,12.1893,12.00221,11.87,12.21688,"NAN",11.81,12.02225,87.48942,102.168,64.98791,9.426299,11.00996,7.000675,40657.32,16757.69,44096.77,55584.62,23169.65,60299.04,36.57079,13.21626,39.96747,"NAN",229.1479,"NAN","NAN","NAN",4.910255,11.96735,4.9694
"2024-01-14 03:00:00",5724,10.64192,91.54736,1.172631,1.783,0.457,2.825,"2024-01-14 02:07:00",6.795743,12.21329,12.00565,11.76,12.22173,12.1746,12.17506,11.99987,11.81,12.21259,"NAN",11.83,11.99554,88.34595,101.9996,90.38789,9.51971,10.99241,9.741975,40570.62,16771.21,43998.98,55582.08,23231.96,60114.93,36.56896,13.26115,39.83482,"NAN",228.6385,"NAN","NAN","NAN",4.910594,11.96952,4.9694
"2024-01-14 04:00:00",5725,10.73034,91.70419,1.181616,1.223,0.838,2.825,"2024-01-14 03:39:30",4.328032,12.20444,12.00166,11.79,12.2131,12.16338,12.16315,12.00638,11.89,12.21611,"NAN",11.79,11.98484,84.81863,101.4083,83.93377,9.140466,10.92706,9.048686,40586.18,16654,43973.8,55565.71,23013.62,60154.97,36.55717,13.10384,39.86366,"NAN",228.7922,"NAN","NAN","NAN",4.911233,11.97484,4.9647
"2024-01-14 05:00:00",5726,11.12861,91.90421,1.215963,1.637,0.688,2.5,"2024-01-14 04:16:00",6.361874,12.1869,11.9848,11.78,12.19641,12.14688,12.14268,12.00944,11.89,12.22044,"NAN",11.78,11.96329,85.84583,101.1017,88.37279,9.254694,10.89327,9.531826,40519.48,16569.09,43964.17,55483.57,22916.03,60130.91,36.49799,13.03353,39.84633,"NAN",228.5349,"NAN","NAN","NAN",4.91198,11.98011,4.9532
"2024-01-14 06:00:00",5727,11.36855,92.35892,1.241593,2.121,0.278,2.55,"2024-01-14 05:16:30",10.01457,12.17568,11.98134,11.82,12.18841,12.13797,12.13323,12.01738,11.81,12.21053,"NAN",11.73,11.94973,82.25086,100.5096,83.01194,8.867834,10.82751,8.956354,40498.72,16656.25,44112.32,55430.08,23072.43,60424.18,36.45945,13.14621,40.05762,"NAN",228.8034,"NAN","NAN","NAN",4.912639,11.98557,4.9656
"2024-01-14 07:00:00",5728,11.20105,92.70465,1.232417,0.887,0.419,1.973,"2024-01-14 06:52:30",1.119942,12.16146,11.97433,11.81,12.17791,12.12762,12.12074,12.02472,11.76,12.17473,"NAN",11.81,11.93382,81.34385,99.88203,83.9427,8.771444,10.75811,9.060033,40526.91,16555.56,44134.55,55457.91,22970.3,60341.86,36.4795,13.07263,39.99831,"NAN",227.4835,"NAN","NAN","NAN",4.911194,11.97614,4.9519
"2024-01-14 08:00:00",5729,11.71847,92.2265,1.268797,1.656,0.493,3.543,"2024-01-14 08:00:00",5.763967,11.97966,11.8004,11.62,12.07482,12.06541,12.07926,12.02524,11.79,12.15318,"NAN",11.87,11.91195,81.564,99.87581,74.67757,8.830243,10.75732,8.064065,40279.36,16657.01,44001.94,55392.35,23081.84,60074.77,36.43227,13.153,39.80588,"NAN",229.6607,"NAN","NAN","NAN",4.911291,11.97239,4.9527
"2024-01-14 09:00:00",5730,11.6961,91.10973,1.251599,3.199,0.431,3.95,"2024-01-14 08:03:30",34.51683,11.96164,11.7547,11.62,12.01651,12.02231,12.05809,12.01987,11.86,12.17635,"NAN",11.81,11.89456,86.91563,99.51357,91.37421,9.41932,10.71961,9.871018,40260.85,16522.5,43960.47,55364.33,22863.73,60101.59,36.41208,12.99585,39.8252,"NAN",230.7615,"NAN","NAN","NAN",4.91177,11.98236,4.9581
"2024-01-14 10:00:00",5731,11.30877,90.58408,1.212929,1.41,0.785,2.45,"2024-01-14 09:18:30",4.98949,11.91617,11.70716,11.59,11.97201,11.98686,12.03726,12.0148,11.77,12.21233,"NAN",11.89,11.89339,88.57808,100.1158,92.08591,9.609908,10.78573,9.948146,40171.18,16687.79,43932.32,55313.01,23127.05,59927.76,36.3751,13.18557,39.69996,"NAN",229.5925,"NAN","NAN","NAN",4.911876,11.98685,4.9508
"2024-01-14 11:00:00",5732,11.97224,89.12907,1.246945,0.854,0.861,2.625,"2024-01-14 10:39:00",2.839143,11.98119,11.71837,11.66,11.99486,12.04344,12.13473,12.0223,11.92,12.25847,"NAN",11.82,11.98199,88.1579,100.8973,89.49621,9.561877,10.86806,9.648862,40194.14,17279.12,43947.12,55239.34,23844.16,60060.11,36.32202,13.70223,39.79532,"NAN",223.4944,"NAN","NAN","NAN",4.912719,11.99651,4.9617
"2024-01-14 12:00:00",5733,14.1098,79.16099,1.26362,2.703,1.635,6.075,"2024-01-14 11:42:30",43.51775,12.14361,11.77752,11.79,12.03593,12.05541,12.1694,12.03749,11.88,12.27598,"NAN",11.98,12.03155,88.97046,101.3888,89.19349,9.636932,10.91723,9.605448,40327.55,17122.81,43948.62,55216.55,23658.01,59825.18,36.3056,13.56811,39.62605,102.453,143.1511,"NAN","NAN","NAN",4.915531,12.01823,4.9662
"2024-01-14 13:00:00",5734,16.51736,64.70792,1.214703,4.802,0.516,5.775,"2024-01-14 12:36:00",114.5065,12.20005,11.96418,11.9,12.18697,12.04338,12.01123,12.06331,11.78,12.25556,"NAN",11.89,11.86283,92.05637,102.1401,95.06481,9.928897,10.99168,10.27717,40306.04,17046.18,43957.5,55025.79,23627.42,59975.87,36.16817,13.54608,39.73463,75.98872,100.9076,"NAN","NAN","NAN",4.917223,12.03522,4.9317
"2024-01-14 14:00:00",5735,16.87214,62.17936,1.19349,2.868,1.773,5.65,"2024-01-14 13:02:30",52.09058,12.19927,11.94467,11.84,12.16758,12.05674,12.05348,12.0507,11.89,12.26752,"NAN",11.93,11.91902,94.21927,104.0314,95.076,10.16669,11.19842,10.26514,40300.11,17014.65,43942.7,55097.73,23509.52,59894.09,36.21999,13.46113,39.6757,66.47439,84.7115,"NAN","NAN","NAN",4.913493,12.01188,4.9322
"2024-01-14 15:00:00",5736,16.2616,68.39851,1.262755,1.45,1.427,4.383,"2024-01-14 14:52:30",12.73391,12.46874,11.97836,11.89,12.18222,12.09948,12.12624,12.04439,11.86,12.26131,"NAN",11.88,11.97546,94.1123,105.2952,95.64632,10.14736,11.33609,10.31346,40308.27,17055.21,43884.93,55031.44,23585,59903.45,36.17223,13.51552,39.68244,55.71516,67.63149,"NAN","NAN","NAN",4.908907,11.97985,4.9038
"2024-01-14 16:00:00",5737,15.66263,74.57934,1.325935,3.059,0.551,4.625,"2024-01-14 15:32:00",31.48751,12.55311,12.11936,12.15,12.20908,12.22001,12.18558,11.99868,11.93,12.21743,"NAN",11.93,11.97349,95.57001,105.7301,96.1877,10.27155,11.39474,10.37228,40512.81,17086.01,43891.57,54928.42,23579.27,59811.43,36.09801,13.51138,39.61615,59.06839,72.86687,"NAN","NAN","NAN",4.907866,11.96952,4.8939
"2024-01-14 17:00:00",5738,17.14433,62.43461,1.213502,1.453,0.961,5.402,"2024-01-14 17:00:00",7.464797,12.48505,12.24256,12.07,12.25412,12.20206,12.18961,12.00723,11.84,12.22887,"NAN",11.84,11.99109,95.6744,105.877,96.808,10.2541,11.40836,10.43499,40578.01,16735.15,43907.15,55117.71,23170.67,59949.84,36.23439,13.217,39.71587,46.15047,55.1906,"NAN","NAN","NAN",4.908965,11.98026,4.8983
"2024-01-14 18:00:00",5739,18.56918,52.85449,1.128787,6.647,0.881,8.45,"2024-01-14 17:28:00",309.2537,12.45643,12.21448,12.01,12.4119,12.26544,12.21579,12.0209,11.95,12.24403,"NAN",11.84,12.00867,94.07056,105.5711,97.61919,10.08859,11.37186,10.51822,40584.69,16771.2,43931.59,55221.05,23136.26,60026.23,36.30885,13.1922,39.7709,51.20278,62.08759,"NAN","NAN","NAN",4.911841,12.00328,4.9016
"2024-01-14 19:00:00",5740,18.15761,57.76549,1.202031,6.308,0.771,8.15,"2024-01-14 18:02:00",262.3945,12.40151,12.1605,12,12.39247,12.33396,12.31546,12.04121,12.08,12.2752,"NAN",11.99,12.09284,97.06725,104.739,97.31122,10.42274,11.27702,10.46502,40531.34,16753.17,43915.3,55139.29,23037.81,59747.23,36.24994,13.12127,39.56989,64.42044,79.81618,"NAN","NAN","NAN",4.913778,12.02125,4.9183
"2024-01-14 20:00:00",5741,19.92124,44.01237,1.021836,6.322,1.002,7.875,"2024-01-14 19:20:30",270.5115,12.36153,12.12607,12,12.35537,12.30205,12.29892,12.05846,11.95,12.33393,"NAN",11.81,12.10556,96.10907,104.1973,96.09116,10.32793,11.2143,10.33081,40477.98,16632.98,43952.33,55082.27,22946.13,60077.79,36.20885,13.05521,39.80806,63.13229,75.61804,"NAN","NAN","NAN",4.915379,12.03749,4.9353
"2024-01-14 21:00:00",5742,17.89207,54.16619,1.100384,3.963,0.657,5.1,"2024-01-14 20:39:00",67.30953,12.33594,12.10312,11.86,12.33405,12.28127,12.27832,12.07262,11.87,12.31911,"NAN",11.92,12.08287,95.41582,103.6933,95.72803,10.25877,11.15647,10.29708,40430.56,16738.14,43973.8,55237.41,23145.49,59953.68,36.32063,13.19886,39.71864,61.43297,75.54463,"NAN","NAN","NAN",4.916791,12.05868,4.9032
"2024-01-14 22:00:00",5743,16.30157,63.87749,1.17563,3.721,0.913,6.05,"2024-01-14 21:01:00",60.80957,12.34593,12.10998,12.04,12.34654,12.29432,12.28837,12.08837,12.02,12.32013,"NAN",11.92,12.08633,92.03049,103.0409,95.36131,9.893242,11.08231,10.25682,40488.36,16641.98,44041.96,55052.74,22926.88,60009.92,36.18758,13.04135,39.75916,93.0919,110.4752,"NAN","NAN","NAN",4.917778,12.06786,4.9214
