created,timestamp,sensor_type,value,name,lat,lon,alt
1664490714578,1664479500000,ThermTemp5_Avg(5m),24.14026,Boya (Isla del Barón),37.70940,-0.78552,0
1664490714578,1664479500000,ThermTemp2_Avg(5m),24.17238,Boya (Isla del Barón),37.70940,-0.78552,0
1664490714578,1664479500000,ThermTemp3_Avg(5m),24.17731,Boya (Isla del Barón),37.70940,-0.78552,0
1664490714578,1664479500000,ThermTemp4_Avg(5m),24.11962,Boya (Isla del Barón),37.70940,-0.78552,0
1664490714578,1664479500000,ThermTemp6_Avg(5m),24.23085,Boya (Isla del Barón),37.70940,-0.78552,0
1664490714578,1664479500000,WTemp_C3_Avg(5m),23.96739,Boya (Isla del Barón),37.70940,-0.78552,0
1664490714578,1664479500000,O2_sat1_Avg(5m),102.9171,Boya (Isla del Barón),37.70940,-0.78552,0
1664490714578,1664479500000,ThermTemp1_Avg(5m),24.10231,Boya (Isla del Barón),37.70940,-0.78552,0
1664490714578,1664479500000,WTemp_C1_Avg(5m),23.93355,Boya (Isla del Barón),37.70940,-0.78552,0
1664490714578,1664479500000,O2_sat2_Avg(5m),100.3031,Boya (Isla del Barón),37.70940,-0.78552,0
1664490714578,1664479500000,O2_sat3_Avg(5m),100.5946,Boya (Isla del Barón),37.70940,-0.78552,0
1664490714578,1664479500000,O2_conc1_Avg(5m),8.674036,Boya (Isla del Barón),37.70940,-0.78552,0
1664490714579,1664479500000,O2_conc3_Avg(5m),8.472912,Boya (Isla del Barón),37.70940,-0.78552,0
1664490714579,1664479500000,O2_conc2_Avg(5m),8.453086,Boya (Isla del Barón),37.70940,-0.78552,0
1664490922993,1664479800000,Vapor_Pressure_Avg(5m),1.251356,Boya (Isla del Barón),37.70940,-0.78552,0
1664490922993,1664479800000,Air_Temp_HS_Avg(5m),23.15459,Boya (Isla del Barón),37.70940,-0.78552,0
1664490922993,1664479800000,WS_ms_Avg(5m),3.113,Boya (Isla del Barón),37.70940,-0.78552,0
1664490922993,1664479800000,RelHumidity_Avg(5m),44.1422,Boya (Isla del Barón),37.70940,-0.78552,0
1664490922994,1664479800000,WS_ms_Max(5m),4.375,Boya (Isla del Barón),37.70940,-0.78552,0
1664490922994,1664479800000,WTemp_C1_Avg(5m),23.92463,Boya (Isla del Barón),37.70940,-0.78552,0
1664490922994,1664479800000,WS_ms_Std(5m),0.7,Boya (Isla del Barón),37.70940,-0.78552,0
1664490922994,1664479800000,ThermTemp2_Avg(5m),24.1726,Boya (Isla del Barón),37.70940,-0.78552,0
1664490922994,1664479800000,ThermTemp4_Avg(5m),24.10544,Boya (Isla del Barón),37.70940,-0.78552,0
1664490922994,1664479800000,WTemp_C2_Avg(5m),23.93305,Boya (Isla del Barón),37.70940,-0.78552,0
1664490922994,1664479800000,ThermTemp5_Avg(5m),24.13192,Boya (Isla del Barón),37.70940,-0.78552,0
1664490922994,1664479800000,WS3_Avg(5m),34.79072,Boya (Isla del Barón),37.70940,-0.78552,0
1664490922994,1664479800000,ThermTemp1_Avg(5m),24.10291,Boya (Isla del Barón),37.70940,-0.78552,0
1664490922994,1664479800000,ThermTemp3_Avg(5m),24.17067,Boya (Isla del Barón),37.70940,-0.78552,0
1664490922995,1664479800000,WTemp_C3_Avg(5m),23.97084,Boya (Isla del Barón),37.70940,-0.78552,0
1664490922995,1664479800000,O2_conc3_Avg(5m),8.487982,Boya (Isla del Barón),37.70940,-0.78552,0
1664490922995,1664479800000,ThermTemp6_Avg(5m),24.21838,Boya (Isla del Barón),37.70940,-0.78552,0
1664490922995,1664479800000,O2_sat1_Avg(5m),102.4264,Boya (Isla del Barón),37.70940,-0.78552,0
1664490922995,1664479800000,O2_sat2_Avg(5m),100.2047,Boya (Isla del Barón),37.70940,-0.78552,0
1664490922995,1664479800000,O2_sat3_Avg(5m),100.7801,Boya (Isla del Barón),37.70940,-0.78552,0
1664490922995,1664479800000,O2_conc1_Avg(5m),8.634117,Boya (Isla del Barón),37.70940,-0.78552,0
1664490922995,1664479800000,O2_conc2_Avg(5m),8.445498,Boya (Isla del Barón),37.70940,-0.78552,0
1664491131597,1664480100000,WS_ms_Max(5m),3.6,Boya (Isla del Barón),37.70940,-0.78552,0
1664491131597,1664480100000,ThermTemp1_Avg(5m),24.09079,Boya (Isla del Barón),37.70940,-0.78552,0
1664491131597,1664480100000,WS_ms_Avg(5m),3.053,Boya (Isla del Barón),37.70940,-0.78552,0
1664491131597,1664480100000,WS_ms_Std(5m),0.457,Boya (Isla del Barón),37.70940,-0.78552,0
1664491131597,1664480100000,Air_Temp_HS_Avg(5m),23.0522,Boya (Isla del Barón),37.70940,-0.78552,0
1664491131597,1664480100000,RelHumidity_Avg(5m),44.8182,Boya (Isla del Barón),37.70940,-0.78552,0
1664491131597,1664480100000,Vapor_Pressure_Avg(5m),1.262663,Boya (Isla del Barón),37.70940,-0.78552,0
1664491131597,1664480100000,WS3_Avg(5m),30.31729,Boya (Isla del Barón),37.70940,-0.78552,0
1664491131598,1664480100000,ThermTemp2_Avg(5m),24.16912,Boya (Isla del Barón),37.70940,-0.78552,0
1664491131598,1664480100000,WTemp_C3_Avg(5m),23.93711,Boya (Isla del Barón),37.70940,-0.78552,0
1664491131598,1664480100000,O2_sat1_Avg(5m),103.4981,Boya (Isla del Barón),37.70940,-0.78552,0
1664491131598,1664480100000,O2_sat2_Avg(5m),102.9225,Boya (Isla del Barón),37.70940,-0.78552,0
1664491131598,1664480100000,O2_conc1_Avg(5m),8.724351,Boya (Isla del Barón),37.70940,-0.78552,0
1664491131598,1664480100000,O2_conc2_Avg(5m),8.67689,Boya (Isla del Barón),37.70940,-0.78552,0
1664491131598,1664480100000,ThermTemp3_Avg(5m),24.16686,Boya (Isla del Barón),37.70940,-0.78552,0
1664491131598,1664480100000,ThermTemp5_Avg(5m),24.11413,Boya (Isla del Barón),37.70940,-0.78552,0
1664491131598,1664480100000,O2_sat3_Avg(5m),103.4761,Boya (Isla del Barón),37.70940,-0.78552,0
1664491131598,1664480100000,O2_conc3_Avg(5m),8.720563,Boya (Isla del Barón),37.70940,-0.78552,0
1664491131598,1664480100000,WTemp_C1_Avg(5m),23.92518,Boya (Isla del Barón),37.70940,-0.78552,0
1664491131598,1664480100000,ThermTemp4_Avg(5m),24.09861,Boya (Isla del Barón),37.70940,-0.78552,0
1664491131598,1664480100000,WTemp_C2_Avg(5m),23.91866,Boya (Isla del Barón),37.70940,-0.78552,0
1664491131598,1664480100000,ThermTemp6_Avg(5m),24.20831,Boya (Isla del Barón),37.70940,-0.78552,0
1664491553318,1664480400000,Air_Temp_HS_Avg(5m),22.9003,Boya (Isla del Barón),37.70940,-0.78552,0
1664491553318,1664480400000,RelHumidity_Avg(5m),45.73504,Boya (Isla del Barón),37.70940,-0.78552,0
1664491553318,1664480400000,WS_ms_Std(5m),0.805,Boya (Isla del Barón),37.70940,-0.78552,0
1664491553318,1664480400000,ThermTemp1_Avg(5m),24.1153,Boya (Isla del Barón),37.70940,-0.78552,0
1664491553318,1664480400000,Vapor_Pressure_Avg(5m),1.276675,Boya (Isla del Barón),37.70940,-0.78552,0
1664491553318,1664480400000,WS_ms_Avg(5m),2.95,Boya (Isla del Barón),37.70940,-0.78552,0
1664491553318,1664480400000,WS_ms_Max(5m),4.0,Boya (Isla del Barón),37.70940,-0.78552,0
1664491553318,1664480400000,WS3_Avg(5m),31.24385,Boya (Isla del Barón),37.70940,-0.78552,0
1664491553319,1664480400000,ThermTemp2_Avg(5m),24.1853,Boya (Isla del Barón),37.70940,-0.78552,0
1664491553319,1664480400000,ThermTemp4_Avg(5m),24.12521,Boya (Isla del Barón),37.70940,-0.78552,0
1664491553319,1664480400000,WTemp_C2_Avg(5m),23.93735,Boya (Isla del Barón),37.70940,-0.78552,0
1664491553319,1664480400000,ThermTemp5_Avg(5m),24.14248,Boya (Isla del Barón),37.70940,-0.78552,0
1664491553319,1664480400000,WTemp_C3_Avg(5m),23.94835,Boya (Isla del Barón),37.70940,-0.78552,0
1664491553319,1664480400000,O2_sat3_Avg(5m),105.8454,Boya (Isla del Barón),37.70940,-0.78552,0
1664491553319,1664480400000,O2_conc1_Avg(5m),8.82779,Boya (Isla del Barón),37.70940,-0.78552,0
1664491553319,1664480400000,WTemp_C1_Avg(5m),23.9571,Boya (Isla del Barón),37.70940,-0.78552,0
1664491553319,1664480400000,ThermTemp3_Avg(5m),24.19939,Boya (Isla del Barón),37.70940,-0.78552,0
1664491553319,1664480400000,ThermTemp6_Avg(5m),24.23679,Boya (Isla del Barón),37.70940,-0.78552,0
1664491553319,1664480400000,O2_sat1_Avg(5m),104.7876,Boya (Isla del Barón),37.70940,-0.78552,0
1664491553319,1664480400000,O2_sat2_Avg(5m),104.6897,Boya (Isla del Barón),37.70940,-0.78552,0
1664491553319,1664480400000,O2_conc2_Avg(5m),8.822802,Boya (Isla del Barón),37.70940,-0.78552,0
1664491553319,1664480400000,O2_conc3_Avg(5m),8.918353,Boya (Isla del Barón),37.70940,-0.78552,0
1664491766833,1664480700000,Air_Temp_HS_Avg(5m),22.66787,Boya (Isla del Barón),37.70940,-0.78552,0
1664491766833,1664480700000,WS3_Avg(5m),36.92552,Boya (Isla del Barón),37.70940,-0.78552,0
1664491766833,1664480700000,ThermTemp1_Avg(5m),24.10282,Boya (Isla del Barón),37.70940,-0.78552,0
1664491766833,1664480700000,WS_ms_Avg(5m),3.227,Boya (Isla del Barón),37.70940,-0.78552,0
1664491766833,1664480700000,WS_ms_Std(5m),0.593,Boya (Isla del Barón),37.70940,-0.78552,0
1664491766833,1664480700000,RelHumidity_Avg(5m),47.22366,Boya (Isla del Barón),37.70940,-0.78552,0
1664491766833,1664480700000,Vapor_Pressure_Avg(5m),1.299788,Boya (Isla del Barón),37.70940,-0.78552,0
1664491766833,1664480700000,WS_ms_Max(5m),3.95,Boya (Isla del Barón),37.70940,-0.78552,0
1664491766833,1664480700000,WTemp_C1_Avg(5m),23.96529,Boya (Isla del Barón),37.70940,-0.78552,0
1664491766834,1664480700000,ThermTemp2_Avg(5m),24.20627,Boya (Isla del Barón),37.70940,-0.78552,0
1664491766834,1664480700000,ThermTemp6_Avg(5m),24.23083,Boya (Isla del Barón),37.70940,-0.78552,0
1664491766834,1664480700000,WTemp_C3_Avg(5m),23.95462,Boya (Isla del Barón),37.70940,-0.78552,0
1664491766834,1664480700000,O2_sat1_Avg(5m),103.6052,Boya (Isla del Barón),37.70940,-0.78552,0
1664491766834,1664480700000,O2_sat2_Avg(5m),103.2014,Boya (Isla del Barón),37.70940,-0.78552,0
1664491766834,1664480700000,O2_conc1_Avg(5m),8.72683,Boya (Isla del Barón),37.70940,-0.78552,0
1664491766834,1664480700000,O2_conc3_Avg(5m),8.783348,Boya (Isla del Barón),37.70940,-0.78552,0
1664491766834,1664480700000,ThermTemp4_Avg(5m),24.11699,Boya (Isla del Barón),37.70940,-0.78552,0
1664491766834,1664480700000,ThermTemp3_Avg(5m),24.20743,Boya (Isla del Barón),37.70940,-0.78552,0
1664491766834,1664480700000,WTemp_C2_Avg(5m),23.93275,Boya (Isla del Barón),37.70940,-0.78552,0
1664491766834,1664480700000,ThermTemp5_Avg(5m),24.14258,Boya (Isla del Barón),37.70940,-0.78552,0
1664491766834,1664480700000,O2_sat3_Avg(5m),104.2553,Boya (Isla del Barón),37.70940,-0.78552,0
1664491766834,1664480700000,O2_conc2_Avg(5m),8.69812,Boya (Isla del Barón),37.70940,-0.78552,0
1664492189378,1664481000000,Air_Temp_HS_Avg(5m),22.51792,Boya (Isla del Barón),37.70940,-0.78552,0
1664492189378,1664481000000,RelHumidity_Avg(5m),48.10008,Boya (Isla del Barón),37.70940,-0.78552,0
1664492189379,1664481000000,WS_ms_Avg(5m),2.605,Boya (Isla del Barón),37.70940,-0.78552,0
1664492189379,1664481000000,WS3_Avg(5m),19.36025,Boya (Isla del Barón),37.70940,-0.78552,0
1664492189379,1664481000000,ThermTemp1_Avg(5m),24.06587,Boya (Isla del Barón),37.70940,-0.78552,0
